legal_entity_name,legal_entity_edrpou,division_name,residence_settlement_koatuu,division_residence_addresses,division_decl_sum,nszu_geocoding_google_api_lat,nszu_geocoding_google_api_lng
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ЛЮБОТИНСЬКОЇ МІСЬКОЇ РАДИ ХАРКІВСЬКОЇ ОБЛАСТІ",38743462,Амбулаторія загальної практики сімейної медицини сел. Караван,6311290003.0,"ХАРКІВСЬКА область, селище КАРАВАН, вулиця Заводська, 27/2",137.0,49.603852200000006,35.796282700000006
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ЛЮБОТИНСЬКОЇ МІСЬКОЇ РАДИ ХАРКІВСЬКОЇ ОБЛАСТІ",38743462,Амбулаторія загальної практики сімейної медицини сел.Коваленки,6311290005.0,"ХАРКІВСЬКА область, селище КОВАЛЕНКИ, вулиця Транспорта, 27",3.0,49.95534129999999,35.887656400000004
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ЛЮБОТИНСЬКОЇ МІСЬКОЇ РАДИ ХАРКІВСЬКОЇ ОБЛАСТІ",38743462,Амбулаторія загальної практики сімейної медицини м.Люботин,6311200000.0,"ХАРКІВСЬКА область, місто ЛЮБОТИН, вулиця Шевченка, 15",4101.0,49.938955,35.9337764
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ЛЮБОТИНСЬКОЇ МІСЬКОЇ РАДИ ХАРКІВСЬКОЇ ОБЛАСТІ",38743462,Амбулаторія загальної практики сімейної медицини Гиївка,6311200000.0,"ХАРКІВСЬКА область, місто ЛЮБОТИН, вулиця Нове Життя, 28/2",46.0,49.923145,35.958119
"Комунальне некомерційне підприємство Білоцерківської міської ради ""Міський центр первинної медико-санітарної допомоги №2""",01994600,"Амбулаторія загальної практики сімейної медицини №1 КНП БМР ""МЦПМСД №2""",3210300000.0,"КИЇВСЬКА область, місто БІЛА ЦЕРКВА, вулиця Леваневського, 56 А",856.0,49.783,30.167693
"Комунальне некомерційне підприємство Білоцерківської міської ради ""Міський центр первинної медико-санітарної допомоги №2""",01994600,"Амбулаторія загальної практики сімейної медицини №9 КНП БМР ""МЦПМСД №2""",3210300000.0,"КИЇВСЬКА область, місто БІЛА ЦЕРКВА, вулиця Леваневського, 56/63",2995.0,49.7846493,30.1646464
"Комунальне некомерційне підприємство Білоцерківської міської ради ""Міський центр первинної медико-санітарної допомоги №2""",01994600,"Амбулаторія загальної практики сімейної медицини №7 КНП БМР ""МЦПМСД №2""",3210300000.0,"КИЇВСЬКА область, місто БІЛА ЦЕРКВА, вулиця Некрасова, 30",2579.0,49.7886631,30.1474643
"Комунальне некомерційне підприємство Білоцерківської міської ради ""Міський центр первинної медико-санітарної допомоги №2""",01994600,"Амбулаторія загальної практики сімейної медицини №3 КНП БМР ""МЦПМСД №2""",3210300000.0,"КИЇВСЬКА область, місто БІЛА ЦЕРКВА, вулиця Томилівська, 50/2",959.0,49.7792151,30.157417699999996
"Комунальне некомерційне підприємство Білоцерківської міської ради ""Міський центр первинної медико-санітарної допомоги №2""",01994600,"Амбулаторія загальної практики сімейної медицини №4 КНП БМР ""МЦПМСД №2""",3210300000.0,"КИЇВСЬКА область, місто БІЛА ЦЕРКВА, вулиця Івана Кожедуба, 155",1726.0,49.801180200000005,30.160927899999997
"Комунальне некомерційне підприємство Білоцерківської міської ради ""Міський центр первинної медико-санітарної допомоги №2""",01994600,"Амбулаторія загальної практики сімейної медицини №5 КНП БМР ""МЦПМСД №2""",3210300000.0,"КИЇВСЬКА область, місто БІЛА ЦЕРКВА, вулиця Шевченка, 69",1504.0,49.789218700000006,30.1254316
"Комунальне некомерційне підприємство Білоцерківської міської ради ""Міський центр первинної медико-санітарної допомоги №2""",01994600,"Амбулаторія загальної практики сімейної медицини №2 КНП БМР ""МЦПМСД №2""",3210300000.0,"КИЇВСЬКА область, місто БІЛА ЦЕРКВА, вулиця Шевченка, 69",4452.0,49.7891936,30.1259076
"Комунальне некомерційне підприємство Білоцерківської міської ради ""Міський центр первинної медико-санітарної допомоги №2""",01994600,"Амбулаторія загальної практики сімейної медицини №5 КНП БМР ""МЦПМСД №2""",3210300000.0,"КИЇВСЬКА область, місто БІЛА ЦЕРКВА, вулиця Вернадського, 10",557.0,49.7735596,30.127190399999996
"Комунальне некомерційне підприємство Білоцерківської міської ради ""Міський центр первинної медико-санітарної допомоги №2""",01994600,"Амбулаторія загальної практики сімейної медицини №6 КНП БМР ""МЦПМСД №2""",3210300000.0,"КИЇВСЬКА область, місто БІЛА ЦЕРКВА, вулиця Ярослава Мудрого, 49",3570.0,49.8026899,30.122919899999996
"Комунальне некомерційне підприємство Білоцерківської міської ради ""Міський центр первинної медико-санітарної допомоги №2""",01994600,"Амбулаторія загальної практики сімейної медицини №8 КНП БМР ""МЦПМСД №2""",3210300000.0,"КИЇВСЬКА область, місто БІЛА ЦЕРКВА, вулиця Леваневського, 63",2724.0,49.7843191,30.174862400000002
ШМОРГУН ІРИНА ІВАНІВНА,----------,ФОП Шморгун Ірина Іванівна,6320256000.0,"ХАРКІВСЬКА область, БАЛАКЛІЙСЬКИЙ район, смт. ДОНЕЦЬ, вулиця Центральна, 5",110.0,49.5061393,36.563555900000004
Комунальне некомерційне підприємство 'Центр первинної медико-санітарної допомоги' Підволочиської селищної ради,38868583,АЗПСМ с.Кам'янки,6124682701.0,"ТЕРНОПІЛЬСЬКА область, ПІДВОЛОЧИСЬКИЙ район, село КАМ'ЯНКИ, вулиця Тернопільська, 39",76.0,49.544357899999994,26.0160954
Комунальне некомерційне підприємство 'Центр первинної медико-санітарної допомоги' Підволочиської селищної ради,38868583,АЗПСМ с.Галущинці,6124681001.0,"ТЕРНОПІЛЬСЬКА область, ПІДВОЛОЧИСЬКИЙ район, село ГАЛУЩИНЦІ, вулиця Відродження, 31",43.0,49.5248093,25.9048788
Комунальне некомерційне підприємство 'Центр первинної медико-санітарної допомоги' Підволочиської селищної ради,38868583,АЗПСМ с.Кошляки,6124683901.0,"ТЕРНОПІЛЬСЬКА область, ПІДВОЛОЧИСЬКИЙ район, село КОШЛЯКИ, вулиця Богдана Хмельницького, 42",15.0,49.676415000000006,26.148376199999998
Комунальне некомерційне підприємство 'Центр первинної медико-санітарної допомоги' Підволочиської селищної ради,38868583,АЗПСМ смт.Підволочиськ,6124655100.0,"ТЕРНОПІЛЬСЬКА область, ПІДВОЛОЧИСЬКИЙ район, смт. ПІДВОЛОЧИСЬК, вулиця Патріарха Мстислава , 102",1831.0,49.5366299,26.1438502
Комунальне некомерційне підприємство 'Центр первинної медико-санітарної допомоги' Підволочиської селищної ради,38868583,АЗПСМ с.Качанівка,6124683001.0,"ТЕРНОПІЛЬСЬКА область, ПІДВОЛОЧИСЬКИЙ район, село КАЧАНІВКА, вулиця Шкільна, 5",80.0,49.469388099999996,26.1178859
Комунальне некомерційне підприємство 'Центр первинної медико-санітарної допомоги' Підволочиської селищної ради,38868583,АЗПСМ с.Токи,6124688601.0,"ТЕРНОПІЛЬСЬКА область, ПІДВОЛОЧИСЬКИЙ район, село ТОКИ, вулиця Фільварок, 15а",45.0,49.631124,26.216627399999997
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЯБЛУНІВСЬКА РАЙОННА ЛІКАРНЯ"" ЯБЛУНІВСЬКОЇ СЕЛИЩНОЇ РАДИ ОБ'ЄДНАНОЇ ТЕРИТОРІАЛЬНОЇ ГРОМАДИ",01993534,Амбулаторія ЗПСМ,2623655800.0,"ІВАНО-ФРАНКІВСЬКА область, КОСІВСЬКИЙ район, смт. ЯБЛУНІВ, вулиця Лісова, 5",2387.0,48.39972120000001,24.9377776
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕДИКО-САНІТАРНА ЧАСТИНА ""НАФТОХІМІК""",30613643,"Педіатричне відділення  ТОВ ""МСЧ ""Нафтохімік""",5310400000.0,"ПОЛТАВСЬКА область, місто КРЕМЕНЧУК, вулиця СВІШТОВСЬКА, 3",79.0,49.1709975,33.453035
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕДИКО-САНІТАРНА ЧАСТИНА ""НАФТОХІМІК""",30613643,"Терапевтичне відділення ТОВ ""МСЧ ""Нафтохімік""",5310400000.0,"ПОЛТАВСЬКА область, місто КРЕМЕНЧУК, вулиця СВІШТОВСЬКА, 3",1358.0,49.170897499999995,33.452935
"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ВЕСТ МЕДІКАЛ""",41974468,"ТОВ ""ВЕСТ МЕДІКАЛ""",2610100000.0,"ІВАНО-ФРАНКІВСЬКА область, місто ІВАНО-ФРАНКІВСЬК, вулиця Грюнвальдська, 23в",1083.0,48.9263103,24.7221117
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БІЛОКОРОВИЦЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ"" БІЛОКОРОВИЦЬКОЇ СІЛЬСЬКОЇ РАДИ",42212991,Амбулаторія загальної практики сімейної медицини смт. Нові Білокоровичі,1824456200.0,"ЖИТОМИРСЬКА область, ОЛЕВСЬКИЙ район, смт. НОВІ БІЛОКОРОВИЧІ, вулиця Довженка, 1А",199.0,51.112716799999994,28.0464703
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БІЛОКОРОВИЦЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ"" БІЛОКОРОВИЦЬКОЇ СІЛЬСЬКОЇ РАДИ",42212991,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БІЛОКОРОВИЦЬКА АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ СІМЕЙНОЇ МЕДИЦИНИ"" БІЛОКОРОВИЦЬКОЇ СІЛЬСЬКОЇ РАДИ",1824480401.0,"ЖИТОМИРСЬКА область, ОЛЕВСЬКИЙ район, село БІЛОКОРОВИЧІ, вулиця Шкільна, 34А",134.0,51.1041034,28.0196653
"Комунальне некомерційне підприємство""Дубенський районний центр первинної медико-санітарної допомоги"" Дубенської районної ради Рівненської області",38426200,Семидубська АЗПСМ,5621687401.0,"РІВНЕНСЬКА область, ДУБЕНСЬКИЙ район, село СЕМИДУБИ, вулиця Черипанських, 8",186.0,50.344239200000004,25.811573499999998
"Комунальне некомерційне підприємство""Дубенський районний центр первинної медико-санітарної допомоги"" Дубенської районної ради Рівненської області",38426200,Соснівська АЗПСМ,5621688201.0,"РІВНЕНСЬКА область, ДУБЕНСЬКИЙ район, село СОСНІВКА, вулиця Анастасії Мороз, 15",14.0,50.3208555,25.9328896
"Комунальне некомерційне підприємство""Дубенський районний центр первинної медико-санітарної допомоги"" Дубенської районної ради Рівненської області",38426200,Варковицька АЗПСМ,5621680801.0,"РІВНЕНСЬКА область, ДУБЕНСЬКИЙ район, село ВАРКОВИЧІ, вулиця Шевченка, 14",248.0,50.468194700000005,25.958919899999998
"Комунальне некомерційне підприємство""Дубенський районний центр первинної медико-санітарної допомоги"" Дубенської районної ради Рівненської області",38426200,Вербська АЗПСМ,5621681201.0,"РІВНЕНСЬКА область, ДУБЕНСЬКИЙ район, село ВЕРБА, вулиця Грушевського, 27",445.0,50.271588200000004,25.6055107
"Комунальне некомерційне підприємство""Дубенський районний центр первинної медико-санітарної допомоги"" Дубенської районної ради Рівненської області",38426200,Сатиївська АЗПСМ,5621687001.0,"РІВНЕНСЬКА область, ДУБЕНСЬКИЙ район, село САТИЇВ, вулиця Млинівська, 17",160.0,50.5616281,25.8926273
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 9""",38969615,Амбулаторія загальної практики - сімейної медицини №7,2310100000.0,"ЗАПОРІЗЬКА область, місто ЗАПОРІЖЖЯ, вулиця Істоміна, 17",1759.0,47.851319200000006,35.0139859
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 9""",38969615,Амбулаторія загальної практики - сімейної медицини №1,2310100000.0,"ЗАПОРІЗЬКА область, місто ЗАПОРІЖЖЯ, вулиця Дудикіна, 6",3716.0,47.877727,35.060572
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 9""",38969615,Амбулаторія загальної практики - сімейної медицини №2,2310100000.0,"ЗАПОРІЗЬКА область, місто ЗАПОРІЖЖЯ, вулиця Дудикіна, 6",2364.0,47.877627000000004,35.060472
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 9""",38969615,Амбулаторія загальної практики - сімейної медицини №9,2310100000.0,"ЗАПОРІЗЬКА область, місто ЗАПОРІЖЖЯ, вулиця Щаслива/Дудикіна, 1/6",972.0,47.8744226,35.0562405
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 9""",38969615,Амбулаторія загальної практики - сімейної медицини №3,2310100000.0,"ЗАПОРІЗЬКА область, місто ЗАПОРІЖЖЯ, вулиця Дудикіна, 6",2331.0,47.877527,35.060371999999994
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 9""",38969615,Амбулаторія загальної практики - сімейної медицини №10,2310100000.0,"ЗАПОРІЗЬКА область, місто ЗАПОРІЖЖЯ, вулиця Ладозька, 17",1969.0,47.8867866,35.0696118
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 9""",38969615,Амбулаторія загальної практики - сімейної медицини №6,2310100000.0,"ЗАПОРІЗЬКА область, місто ЗАПОРІЖЖЯ, вулиця Дудикіна, 6",3660.0,47.878027,35.060871999999996
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 9""",38969615,Амбулаторія загальної практики - сімейної медицини №8,2310100000.0,"ЗАПОРІЗЬКА область, місто ЗАПОРІЖЖЯ, вулиця Щаслива/Дудикіна, 1/6",1510.0,47.8744226,35.0562405
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 9""",38969615,Амбулаторія загальної практики - сімейної медицини №4,2310100000.0,"ЗАПОРІЗЬКА область, місто ЗАПОРІЖЖЯ, вулиця Дудикіна, 6",3442.0,47.877827,35.060672
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 9""",38969615,Амбулаторія загальної практики - сімейної медицини №5,2310100000.0,"ЗАПОРІЗЬКА область, місто ЗАПОРІЖЖЯ, вулиця Дудикіна, 6",3255.0,47.877927,35.060772
Комунальне некомерційне підприємство «Чкаловська амбулаторія групової практики сімейної медицини» Чкаловської сільської ради Веселівського району Запорізької області,42097453,Чкаловська амбулаторія групової практики-сімейної медицини,2321286801.0,"ЗАПОРІЗЬКА область, ВЕСЕЛІВСЬКИЙ район, село ЧКАЛОВЕ, вулиця Чкалова, 2А",30.0,47.0692031,34.708567200000005
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""АМБУЛАТОРІЯ ЗАГАЛЬНОЇ ПРАКТИКИ-СІМЕЙНОЇ МЕДИЦИНИ"" АСКАНІЯ-НОВА СЕЛИЩНОЇ РАДИ",41813691,Комунальний заклад «Амбулаторія загальної  практики-сімейної медицини» Асканія-Нова селищної  ради,6525455300.0,"ХЕРСОНСЬКА область, ЧАПЛИНСЬКИЙ район, смт. АСКАНІЯ-НОВА, вулиця Альошина, 3А",969.0,46.4501475,33.8688648
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  ""ТРОСТЯНЕЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИЧНОЇ ДОПОМОГИ"" ТРОСТЯНЕЦЬКОЇ МІСЬКОЇ РАДИ",42088653,Амбулаторія загальної практики сімейної медицини №1,5925010100.0,"СУМСЬКА область, ТРОСТЯНЕЦЬКИЙ район, місто ТРОСТЯНЕЦЬ, вулиця Шкільна, 3",2028.0,50.4811642,34.9655363
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  ""ТРОСТЯНЕЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИЧНОЇ ДОПОМОГИ"" ТРОСТЯНЕЦЬКОЇ МІСЬКОЇ РАДИ",42088653,Амбулаторія загальної практики сімейної медицини №4,5925010100.0,"СУМСЬКА область, ТРОСТЯНЕЦЬКИЙ район, місто ТРОСТЯНЕЦЬ, вулиця нескучанська, 7",1056.0,50.4749874,34.922246200000004
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО  ""ТРОСТЯНЕЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИЧНОЇ ДОПОМОГИ"" ТРОСТЯНЕЦЬКОЇ МІСЬКОЇ РАДИ",42088653,Амбулаторія загальної практики сімейної медицини №3,5925010100.0,"СУМСЬКА область, ТРОСТЯНЕЦЬКИЙ район, місто ТРОСТЯНЕЦЬ, вулиця Нескучанська, 7",2899.0,50.4748874,34.92214620000001
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ПУТИВЛЬСЬКОЇ РАЙОННОЇ РАДИ СУМСЬКОЇ ОБЛАСТІ",40210861,Міська лікарська амбулаторія м. Путивль,5923810100.0,"СУМСЬКА область, ПУТИВЛЬСЬКИЙ район, місто ПУТИВЛЬ, вулиця Глухівська, 1",2413.0,51.3345739,33.8646834
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БАЛТСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БАЛТСЬКОЇ МІСЬКОЇ РАДИ ОДЕСЬКОЇ ОБЛАСТІ",40196816,"Піщанська АЗПСМ КНП ""Балтський центр ПМСД"" Балтської міської ради Одеської області ",5120686901.0,"ОДЕСЬКА область, БАЛТСЬКИЙ район, село ПІЩАНА, вулиця Центральна, 58",90.0,48.1334922,29.7308261
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БАЛТСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БАЛТСЬКОЇ МІСЬКОЇ РАДИ ОДЕСЬКОЇ ОБЛАСТІ",40196816,"Балтська міська АЗПСМ КНП ""Балтський центр ПМСД"" Балтської міської ради Одеської області ",5110200000.0,"ОДЕСЬКА область, місто БАЛТА, вулиця Ломоносова, 26",2255.0,47.938438,29.6209408
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БАЛТСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БАЛТСЬКОЇ МІСЬКОЇ РАДИ ОДЕСЬКОЇ ОБЛАСТІ",40196816,"Білинська АЗПСМ КНП ""Балтський центр ПМСД"" Балтської міської ради Одеської області ",5120680801.0,"ОДЕСЬКА область, БАЛТСЬКИЙ район, село БІЛИНЕ, вулиця Привокзальна, 28",85.0,47.8755094,29.6265576
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БАЛТСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БАЛТСЬКОЇ МІСЬКОЇ РАДИ ОДЕСЬКОЇ ОБЛАСТІ",40196816,"Пужайківська АЗПСМ КНП ""Балтський центр ПМСД"" Балтської міської ради Одеської області ",5120687501.0,"ОДЕСЬКА область, БАЛТСЬКИЙ район, село ПУЖАЙКОВЕ, вулиця Дружби Народів, 13",107.0,48.111982299999994,29.8251299
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БАЛТСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БАЛТСЬКОЇ МІСЬКОЇ РАДИ ОДЕСЬКОЇ ОБЛАСТІ",40196816,"Обжильська АЗПСМ КНП ""Балтський центр ПМСД"" Балтської міської ради Одеської області ",5120684401.0,"ОДЕСЬКА область, БАЛТСЬКИЙ район, село ОБЖИЛЕ, вулиця Шевченко, 106",119.0,47.9875439,29.382251
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""БАЛТСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БАЛТСЬКОЇ МІСЬКОЇ РАДИ ОДЕСЬКОЇ ОБЛАСТІ",40196816,"Гольмянська АЗПСМ КНП ""Балтський центр ПМСД"" Балтської міської ради Одеської області ",5120681601.0,"ОДЕСЬКА область, БАЛТСЬКИЙ район, село ГОЛЬМА, вулиця Шевченко, 98",124.0,47.9200986,29.850658600000003
КОРНЄЄВ ТАРАС ІГОРОВИЧ,----------,Амбулаторія Хелса №1 (с. Чайки),3222485903.0,"КИЇВСЬКА область, КИЄВО-СВЯТОШИНСЬКИЙ район, село ЧАЙКИ, вулиця Лобановського, 29",877.0,50.4425975,30.2884
КОРНЄЄВ ТАРАС ІГОРОВИЧ,----------,Амбулаторія Хелса №2,3222485901.0,"КИЇВСЬКА область, КИЄВО-СВЯТОШИНСЬКИЙ район, село ПЕТРОПАВЛІВСЬКА БОРЩАГІВКА, вулиця Садова, 1Бк2",1309.0,50.42940120000001,30.334069699999997
КОРНЄЄВ ТАРАС ІГОРОВИЧ,----------,Сімейна клініка на Європейскій,5310100000.0,"ПОЛТАВСЬКА область, місто ПОЛТАВА, вулиця Європейська, 108",529.0,49.565793,34.529557200000006
ГОНЧАРОВА ЛЮДМИЛА МИХАЙЛІВНА,----------,"ТОВ ""Амбулаторія сімейного лікаря"" структурний підрозділ №4",5110100000.0,"ОДЕСЬКА область, місто ОДЕСА, вулиця Марсельська, 60",338.0,46.5722186,30.7881326
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №3""  М. КРЕМЕНЧУКА",38742846,"АЗПСМ № 4 КЗ ""ЦПМСД № 3""",5310400000.0,"ПОЛТАВСЬКА область, місто КРЕМЕНЧУК, квартал 278-й , 13б",671.0,49.1152273,33.4406114
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №3""  М. КРЕМЕНЧУКА",38742846,"АЗПСМ № 8 КЗ ""ЦПМСД № 3""",5310400000.0,"ПОЛТАВСЬКА область, місто КРЕМЕНЧУК, проспект Лесі Українки, 80",2335.0,49.1294659,33.440748
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №3""  М. КРЕМЕНЧУКА",38742846,"АЗПСМ № 1 КЗ ""ЦПМСД № 3""",5310400000.0,"ПОЛТАВСЬКА область, місто КРЕМЕНЧУК, вулиця Павлова, 16",2091.0,49.091869200000005,33.440573300000004
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №3""  М. КРЕМЕНЧУКА",38742846,"АЗПСМ № 6 КЗ ""ЦПМСД № 3""",5310400000.0,"ПОЛТАВСЬКА область, місто КРЕМЕНЧУК, проспект Лесі Українки, 80",2342.0,49.1294659,33.440748
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №3""  М. КРЕМЕНЧУКА",38742846,"АЗПСМ № 3 КЗ ""ЦПМСД № 3""",5310400000.0,"ПОЛТАВСЬКА область, місто КРЕМЕНЧУК, вулиця Київська, 14",1116.0,49.0918271,33.426846399999995
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №3""  М. КРЕМЕНЧУКА",38742846,"АЗПСМ № 9 КЗ ""ЦПМСД № 3""",5310400000.0,"ПОЛТАВСЬКА область, місто КРЕМЕНЧУК, вулиця Олексія Древаля, 101",1070.0,49.1203808,33.425259999999994
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №3""  М. КРЕМЕНЧУКА",38742846,"АЗПСМ № 5 КЗ ""ЦПМСД № 3""",5310400000.0,"ПОЛТАВСЬКА область, місто КРЕМЕНЧУК, проспект Лесі Українки, 80",3401.0,49.1294659,33.440748
"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №3""  М. КРЕМЕНЧУКА",38742846,"АЗПСМ № 7 КЗ ""ЦПМСД № 3""",5310400000.0,"ПОЛТАВСЬКА область, місто КРЕМЕНЧУК, вулиця Володимира Великого, 62",1643.0,49.1332719,33.4475195
