hospital_edrpou,hospital_name,id_item_short,date_month,name,oblast_name,sum
38312395,"КЗ ВРР ""ВРЦПМСД""",type:45,2017-05-01,Васильківський район,Київська,43103250.0
38312395,"КЗ ВРР ""ВРЦПМСД""",type:45,2017-06-01,Васильківський район,Київська,66806775.0
38312395,"КЗ ВРР ""ВРЦПМСД""",type:45,2017-07-01,Васильківський район,Київська,218326500.0
38312395,"КЗ ВРР ""ВРЦПМСД""",type:45,2017-08-01,Васильківський район,Київська,153773550.0
38312395,"КЗ ВРР ""ВРЦПМСД""",type:45,2017-10-01,Васильківський район,Київська,15416635.500000073
38312395,"КЗ ВРР ""ВРЦПМСД""",type:45,2017-11-01,Васильківський район,Київська,49025025.0
38312395,"КЗ ВРР ""ВРЦПМСД""",type:45,2017-12-01,Васильківський район,Київська,37224344.25000008
38312395,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:30,2018-12-01,Васильківський район,Київська,44569350.0
38312395,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:331,2018-10-01,Васильківський район,Київська,20064375.0
38312395,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:331,2018-11-01,Васильківський район,Київська,29901375.0
38312395,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:331,2018-12-01,Васильківський район,Київська,37561950.0
38312395,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:331,2019-03-01,Васильківський район,Київська,50051025.0
38312395,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:39,2018-10-01,Васильківський район,Київська,50028750.0
38312395,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:39,2018-11-01,Васильківський район,Київська,43655625.0
38312395,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:39,2019-03-01,Васильківський район,Київська,90775125.0
38312395,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:39,2019-04-01,Васильківський район,Київська,1840500.0
38312395,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:45,2018-09-01,Васильківський район,Київська,643698740.2500002
38312395,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:45,2018-10-01,Васильківський район,Київська,1063061921.2500008
38312395,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:45,2018-11-01,Васильківський район,Київська,139859948.25000015
38312395,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:45,2018-12-01,Васильківський район,Київська,4277307215.25
38312395,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:45,2019-01-01,Васильківський район,Київська,1445386500.0
38312395,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:45,2019-03-01,Васильківський район,Київська,44775000.0
38312395,"КОМУНАЛЬНИЙ ЗАКЛАД ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:30,2018-07-01,Васильківський район,Київська,185099625.0
38312395,"КОМУНАЛЬНИЙ ЗАКЛАД ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:331,2018-03-01,Васильківський район,Київська,34003350.0
38312395,"КОМУНАЛЬНИЙ ЗАКЛАД ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:331,2018-04-01,Васильківський район,Київська,2922525.0
38312395,"КОМУНАЛЬНИЙ ЗАКЛАД ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:331,2018-06-01,Васильківський район,Київська,11096325.0
38312395,"КОМУНАЛЬНИЙ ЗАКЛАД ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:331,2018-07-01,Васильківський район,Київська,5124375.0
38312395,"КОМУНАЛЬНИЙ ЗАКЛАД ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:331,2018-10-01,Васильківський район,Київська,1199700000.0
38312395,"КОМУНАЛЬНИЙ ЗАКЛАД ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:39,2018-02-01,Васильківський район,Київська,14850000.0
38312395,"КОМУНАЛЬНИЙ ЗАКЛАД ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:39,2018-03-01,Васильківський район,Київська,20698650.0
38312395,"КОМУНАЛЬНИЙ ЗАКЛАД ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:39,2018-04-01,Васильківський район,Київська,7538175.0
38312395,"КОМУНАЛЬНИЙ ЗАКЛАД ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:39,2018-05-01,Васильківський район,Київська,1741500.0
38312395,"КОМУНАЛЬНИЙ ЗАКЛАД ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:39,2018-06-01,Васильківський район,Київська,42529275.0
38312395,"КОМУНАЛЬНИЙ ЗАКЛАД ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:39,2018-07-01,Васильківський район,Київська,5748750.0
38312395,"КОМУНАЛЬНИЙ ЗАКЛАД ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:45,2018-03-01,Васильківський район,Київська,3181117.4999999907
38312395,"КОМУНАЛЬНИЙ ЗАКЛАД ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:45,2018-04-01,Васильківський район,Київська,430641269.99999934
38312395,"КОМУНАЛЬНИЙ ЗАКЛАД ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:45,2018-05-01,Васильківський район,Київська,157274342.99999964
38312395,"КОМУНАЛЬНИЙ ЗАКЛАД ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:45,2018-06-01,Васильківський район,Київська,44751435.75000012
38312395,"КОМУНАЛЬНИЙ ЗАКЛАД ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:45,2018-07-01,Васильківський район,Київська,828107563.500009
38312395,"КОМУНАЛЬНИЙ ЗАКЛАД ВАСИЛЬКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВАСИЛЬКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:45,2018-08-01,Васильківський район,Київська,33700500.0
38313933,"КЗ ""Кременчуцький районний центр первинної медико-санітарної допомоги """,type:44,2016-11-01,Кременчуцький район,Полтавська,7294313.1999999955
38314078,Волочиський районний центр первинної медико-санітарної допомоги,type:331,2017-11-01,Волочиський район,Хмельницька,9740976.0
38314078,Волочиський районний центр первинної медико-санітарної допомоги,type:39,2017-11-01,Волочиський район,Хмельницька,6489000.0
38314078,Волочиський районний центр первинної медико-санітарної допомоги,type:45,2016-12-01,Волочиський район,Хмельницька,1538880.0
38314078,Волочиський районний центр первинної медико-санітарної допомоги,type:45,2017-06-01,Волочиський район,Хмельницька,2841825.0
38314078,Волочиський районний центр первинної медико-санітарної допомоги,type:45,2017-12-01,Волочиський район,Хмельницька,2418780.0
38314078,"Комунальне підприємство ""Волочиський районний центр первинної медико-санітарної допомоги""",type:30,2018-10-01,Волочиський район,Хмельницька,11054400.0
38319453,КЗ Гадяцький ЦПМСД,type:30,2016-08-01,Гадяцький район,Полтавська,51440449.99999997
38319453,КЗ Гадяцький ЦПМСД,type:30,2016-10-01,Гадяцький район,Полтавська,88264006.25000055
38319453,КЗ Гадяцький ЦПМСД,type:30,2016-11-01,Гадяцький район,Полтавська,3245000.0
38319453,КЗ Гадяцький ЦПМСД,type:30,2016-12-01,Гадяцький район,Полтавська,25422781.249999724
38319453,КЗ Гадяцький ЦПМСД,type:30,2018-04-01,Гадяцький район,Полтавська,89333750.0
38319453,КЗ Гадяцький ЦПМСД,type:331,2016-09-01,Гадяцький район,Полтавська,173061834.99998558
38319453,КЗ Гадяцький ЦПМСД,type:331,2016-10-01,Гадяцький район,Полтавська,10718750.0
38319453,КЗ Гадяцький ЦПМСД,type:331,2016-11-01,Гадяцький район,Полтавська,184721174.9999878
38319453,КЗ Гадяцький ЦПМСД,type:331,2016-12-01,Гадяцький район,Полтавська,24119924.999999717
38319453,КЗ Гадяцький ЦПМСД,type:331,2017-03-01,Гадяцький район,Полтавська,281780993.75000036
38319453,КЗ Гадяцький ЦПМСД,type:331,2017-04-01,Гадяцький район,Полтавська,54257924.999999814
38319453,КЗ Гадяцький ЦПМСД,type:331,2017-06-01,Гадяцький район,Полтавська,8140000.0
38319453,КЗ Гадяцький ЦПМСД,type:331,2017-08-01,Гадяцький район,Полтавська,7526042.499999952
38319453,КЗ Гадяцький ЦПМСД,type:331,2017-12-01,Гадяцький район,Полтавська,458856.24999999907
38319453,КЗ Гадяцький ЦПМСД,type:331,2018-04-01,Гадяцький район,Полтавська,459762500.0
38319453,КЗ Гадяцький ЦПМСД,type:331,2018-05-01,Гадяцький район,Полтавська,432544550.0000082
38319453,КЗ Гадяцький ЦПМСД,type:39,2017-12-01,Гадяцький район,Полтавська,139005000.0
38319453,КЗ Гадяцький ЦПМСД,type:39,2018-05-01,Гадяцький район,Полтавська,120850000.0
38319453,КЗ Гадяцький ЦПМСД,type:44,2016-09-01,Гадяцький район,Полтавська,351095250.0
38319453,КЗ Гадяцький ЦПМСД,type:44,2016-10-01,Гадяцький район,Полтавська,18484375.0
38319453,КЗ Гадяцький ЦПМСД,type:44,2016-11-01,Гадяцький район,Полтавська,394199382.49998826
38319453,КЗ Гадяцький ЦПМСД,type:44,2016-12-01,Гадяцький район,Полтавська,69428731.25000012
38319453,КЗ Гадяцький ЦПМСД,type:44,2017-02-01,Гадяцький район,Полтавська,506003756.25000894
38319453,КЗ Гадяцький ЦПМСД,type:44,2017-03-01,Гадяцький район,Полтавська,85046125.0
38319453,КЗ Гадяцький ЦПМСД,type:44,2017-04-01,Гадяцький район,Полтавська,157574000.0
38319453,КЗ Гадяцький ЦПМСД,type:44,2017-05-01,Гадяцький район,Полтавська,22879750.0
38319453,КЗ Гадяцький ЦПМСД,type:44,2017-08-01,Гадяцький район,Полтавська,6297000.0
38319453,КЗ Гадяцький ЦПМСД,type:44,2017-12-01,Гадяцький район,Полтавська,223875000.0
38319453,КЗ Гадяцький ЦПМСД,type:45,2016-09-01,Гадяцький район,Полтавська,10406168.749999976
38319453,КЗ Гадяцький ЦПМСД,type:45,2016-10-01,Гадяцький район,Полтавська,9945000.0
38319453,КЗ Гадяцький ЦПМСД,type:45,2016-11-01,Гадяцький район,Полтавська,388375.0
38319453,КЗ Гадяцький ЦПМСД,type:45,2016-12-01,Гадяцький район,Полтавська,2930500.0
38319453,КЗ Гадяцький ЦПМСД,type:45,2017-02-01,Гадяцький район,Полтавська,12499875.0
38319453,КЗ Гадяцький ЦПМСД,type:45,2017-03-01,Гадяцький район,Полтавська,17688875.0
38319453,КЗ Гадяцький ЦПМСД,type:45,2017-04-01,Гадяцький район,Полтавська,8507125.0
38319453,КЗ Гадяцький ЦПМСД,type:45,2017-05-01,Гадяцький район,Полтавська,103965875.0
38319453,КЗ Гадяцький ЦПМСД,type:45,2017-06-01,Гадяцький район,Полтавська,562500.0
38319453,КЗ Гадяцький ЦПМСД,type:45,2017-08-01,Гадяцький район,Полтавська,5105875.0
38319453,КЗ Гадяцький ЦПМСД,type:45,2017-10-01,Гадяцький район,Полтавська,9102375.0
38319453,КЗ Гадяцький ЦПМСД,type:45,2017-11-01,Гадяцький район,Полтавська,9685696.250000007
38319453,КЗ Гадяцький ЦПМСД,type:45,2017-12-01,Гадяцький район,Полтавська,49976750.0
38319453,КЗ Гадяцький ЦПМСД,type:45,2018-02-01,Гадяцький район,Полтавська,43425682.50000008
38319453,КЗ Гадяцький ЦПМСД,type:45,2018-03-01,Гадяцький район,Полтавська,1748161.250000003
38319453,КЗ Гадяцький ЦПМСД,type:45,2018-04-01,Гадяцький район,Полтавська,10739400.0
38319453,КЗ Гадяцький ЦПМСД,type:45,2018-05-01,Гадяцький район,Полтавська,1501010.0000000012
38319453,"КНП ""Гадяцький ЦПМСД""",type:30,2018-10-01,Гадяцький район,Полтавська,15125000.0
38319453,"КНП ""Гадяцький ЦПМСД""",type:30,2018-11-01,Гадяцький район,Полтавська,9750000.0
38319453,"КНП ""Гадяцький ЦПМСД""",type:331,2018-06-01,Гадяцький район,Полтавська,47711825.00000003
38319453,"КНП ""Гадяцький ЦПМСД""",type:39,2018-11-01,Гадяцький район,Полтавська,91410000.0
38319453,"КНП ""Гадяцький ЦПМСД""",type:44,2018-09-01,Гадяцький район,Полтавська,447750000.0
38319453,"КНП ""Гадяцький ЦПМСД""",type:44,2018-10-01,Гадяцький район,Полтавська,348250000.0
38319453,"КНП ""Гадяцький ЦПМСД""",type:45,2018-06-01,Гадяцький район,Полтавська,3383749.999999981
38319453,"КНП ""Гадяцький ЦПМСД""",type:45,2018-07-01,Гадяцький район,Полтавська,1820760.0000000026
38319453,"КНП ""Гадяцький ЦПМСД""",type:45,2018-09-01,Гадяцький район,Полтавська,4734232.5
38319453,"КНП ""Гадяцький ЦПМСД""",type:45,2018-11-01,Гадяцький район,Полтавська,33363413.749999963
38319453,Комунальне некомерційне підприємство «Гадяцький центр первинної медико-санітарної допомоги» Гадяцької районної ради,type:30,2018-12-01,Гадяцький район,Полтавська,10675000.0
38319453,Комунальне некомерційне підприємство «Гадяцький центр первинної медико-санітарної допомоги» Гадяцької районної ради,type:30,2019-02-01,Гадяцький район,Полтавська,51247500.0
38319453,Комунальне некомерційне підприємство «Гадяцький центр первинної медико-санітарної допомоги» Гадяцької районної ради,type:331,2018-12-01,Гадяцький район,Полтавська,176748937.500003
38319453,Комунальне некомерційне підприємство «Гадяцький центр первинної медико-санітарної допомоги» Гадяцької районної ради,type:331,2019-02-01,Гадяцький район,Полтавська,52894500.0
38319453,Комунальне некомерційне підприємство «Гадяцький центр первинної медико-санітарної допомоги» Гадяцької районної ради,type:331,2019-03-01,Гадяцький район,Полтавська,39260625.0
38319453,Комунальне некомерційне підприємство «Гадяцький центр первинної медико-санітарної допомоги» Гадяцької районної ради,type:39,2019-01-01,Гадяцький район,Полтавська,22265000.0
38319453,Комунальне некомерційне підприємство «Гадяцький центр первинної медико-санітарної допомоги» Гадяцької районної ради,type:45,2018-12-01,Гадяцький район,Полтавська,5120956823.74977
38319453,Комунальне некомерційне підприємство «Гадяцький центр первинної медико-санітарної допомоги» Гадяцької районної ради,type:45,2019-01-01,Гадяцький район,Полтавська,10845225.0
38319453,Комунальне некомерційне підприємство «Гадяцький центр первинної медико-санітарної допомоги» Гадяцької районної ради,type:45,2019-02-01,Гадяцький район,Полтавська,15036238.75000003
38319453,Комунальне некомерційне підприємство «Гадяцький центр первинної медико-санітарної допомоги» Гадяцької районної ради,type:45,2019-03-01,Гадяцький район,Полтавська,1073895.0000000012
38325425,"КОМУНАЛЬНА УСТАНОВА ""СТАРОБІЛЬСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:30,2016-10-01,Старобільський район,Луганська,4002000.0
38325425,"КОМУНАЛЬНА УСТАНОВА ""СТАРОБІЛЬСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:30,2016-12-01,Старобільський район,Луганська,6062247.0
38325425,"КОМУНАЛЬНА УСТАНОВА ""СТАРОБІЛЬСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:30,2017-01-01,Старобільський район,Луганська,87000.0
38325425,"КОМУНАЛЬНА УСТАНОВА ""СТАРОБІЛЬСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:30,2017-02-01,Старобільський район,Луганська,87000.0
38325425,"КОМУНАЛЬНА УСТАНОВА ""СТАРОБІЛЬСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:30,2017-03-01,Старобільський район,Луганська,87000.0
38325425,"КОМУНАЛЬНА УСТАНОВА ""СТАРОБІЛЬСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:30,2017-04-01,Старобільський район,Луганська,69600.0
38325425,"КОМУНАЛЬНА УСТАНОВА ""СТАРОБІЛЬСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:30,2017-05-01,Старобільський район,Луганська,87000.0
38325425,"КОМУНАЛЬНА УСТАНОВА ""СТАРОБІЛЬСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:30,2017-06-01,Старобільський район,Луганська,26178300.0
38325425,"КОМУНАЛЬНА УСТАНОВА ""СТАРОБІЛЬСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:30,2017-07-01,Старобільський район,Луганська,8787000.0
38325425,"КОМУНАЛЬНА УСТАНОВА ""СТАРОБІЛЬСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:30,2017-08-01,Старобільський район,Луганська,625530.0
38325425,"КОМУНАЛЬНА УСТАНОВА ""СТАРОБІЛЬСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:30,2017-09-01,Старобільський район,Луганська,94395.0
38325425,"КОМУНАЛЬНА УСТАНОВА ""СТАРОБІЛЬСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:30,2018-01-01,Старобільський район,Луганська,4350000.0
38325425,"КОМУНАЛЬНА УСТАНОВА ""СТАРОБІЛЬСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:30,2018-03-01,Старобільський район,Луганська,419775.0
38325425,"КОМУНАЛЬНА УСТАНОВА ""СТАРОБІЛЬСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:30,2018-05-01,Старобільський район,Луганська,5211300.0
38325425,"КОМУНАЛЬНА УСТАНОВА ""СТАРОБІЛЬСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:331,2016-10-01,Старобільський район,Луганська,5454774.719999999
38325425,"КОМУНАЛЬНА УСТАНОВА ""СТАРОБІЛЬСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:331,2016-11-01,Старобільський район,Луганська,6786000.0
38325425,"КОМУНАЛЬНА УСТАНОВА ""СТАРОБІЛЬСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:331,2016-12-01,Старобільський район,Луганська,6203100.0
38325425,"КОМУНАЛЬНА УСТАНОВА ""СТАРОБІЛЬСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:331,2017-03-01,Старобільський район,Луганська,8886180.0
38325425,"КОМУНАЛЬНА УСТАНОВА ""СТАРОБІЛЬСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:331,2017-04-01,Старобільський район,Луганська,2147763.779999995
38325425,"КОМУНАЛЬНА УСТАНОВА ""СТАРОБІЛЬСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:331,2017-05-01,Старобільський район,Луганська,10222500.0
38325425,"КОМУНАЛЬНА УСТАНОВА ""СТАРОБІЛЬСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:331,2017-06-01,Старобільський район,Луганська,3900416.19
38325425,"КОМУНАЛЬНА УСТАНОВА ""СТАРОБІЛЬСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:331,2017-08-01,Старобільський район,Луганська,11657391.0
38325425,"КОМУНАЛЬНА УСТАНОВА ""СТАРОБІЛЬСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:331,2018-03-01,Старобільський район,Луганська,148574.25
