_ - sum,_ - overal_title,_ - hospital_name,_ - id_item_short
198997.2,Звіт про укладений договір,"Комунальна установа ""Центр первинної медико-санітарної дорпомоги № 1"" Криворізької міської ради",type:50
198950.0,роботи по технічному обслуговуванню внутрішньо будинкових мереж,"Комунальний заклад ""Макарівський центр первинної медико-санітарної допомоги"" Макарівського району Київської області",type:50
197000.0,технічне обслуговування внутрішніх систем газопостачання,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ У ГЛОБИНСЬКОМУ РАЙОНІ""",type:50
197000.0,Поточний ремонт пасажирського ліфта,Комунальне некомерційне підприємство «2-а міська поліклініка м. Львова»,type:50
196561.0,"Поточний ремонт системи опалення амбулаторії загальної практики сімейної медицини  с. Олександрівка,  вул. Чадунелі, 3 Золочівського району, Харківської області з впровадженням енергозберігаючих технологій","Комунальний заклад охорони здоров'я ""Центр первинної медичної допомоги Золочівського району""",type:50
195416.0,Поточний ремонт системи опалення,Генічеський центр первинної медико - санітарної допомоги ,type:50
195000.0,Обслуговування медичного обладнання,"Комунальне некомерційне підприємство "" Львівська 1-а міська клінічна лікарня імені Князя Лева""",type:50
194770.0,Послуги з ремонту та технічного обслуговування комп’ютерного обладнання,"КНП ""Бердянський центр первинної медико-санітарної допомоги"" Бердянської міської ради",type:50
194500.0,Поточний ремонт приміщень в Шевченківській МАЗПСМ,КЗ Броварської районної ради Броварський районний центр первинної медико - санітарної допомоги,type:50
194500.0,Поточний ремонт приміщень в Шевченківській медичній амбулаторії загальної практики-сімейної медицини,КЗ Броварської районної ради Броварський районний центр первинної медико - санітарної допомоги,type:50
194500.0,Поточний ремонт приміщень в Шевченківській медичній амбулаторії загальної практики-сімейної медицини,КЗ Броварської районної ради Броварський районний центр первинної медико - санітарної допомоги,type:50
192575.76,Ремонт ліфтів,Комунальний заклад охорони здоров’я   «Харківська міська студентська лікарня»,type:50
192500.0,"Поточний ремонт системи опалювання у Білосарайському ФАПі с. Білосарайська Коса, Мангушського району Донецької області.","КП КНП ""Мангушський центр первинної медико-санітарної допомоги""",type:50
192000.0,Послуги з комплексного обслуговування електричного і механічного устаткування будівель протягом 2019 року,"Комунальне некомерційне підприємтсво ""Центр первинної медико-санітарної допомоги ""Русанівка"" Дніпровського району м. Києва""",type:50
192000.0,Послуги з ремонту і ТО електр. і механ. устаткування будівель,"КП Комунальне Некомерційне Підприємство""Центр Первинної Медико-Санітарної Допомоги""Сімейний Лікар""Широківської Сільської Ради Запорізького Району Запорізької області.",type:50
191711.0,послуги з обслуговування систем кондиціювання та опалення,"Комунальний заклад ""Миргородський центр первинної медико-санітарної допомоги""",type:50
190016.0,Поточний ремонт ФП с.Новопавлівка Покровського району Донецької області,"Комунальний заклад охорони здоров""я ""Покровський районний центр первинної медико-санітарної допомоги""",type:50
190000.0,послуги по відновленню робіт та заправці катриджів,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ КИЄВО-СВЯТОШИНСЬКОЇ РАЙОННОЇ РАДИ""",type:50
190000.0,послуги з ремонту і ТО комп'ютерного обладнання,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ КИЄВО-СВЯТОШИНСЬКОЇ РАЙОННОЇ РАДИ""",type:50
190000.0,Послуги з ремонту і технічного обслуговування медичного та хірургічного обладнання (Капітальний ремонт рентгенапарату Opera-T-90),Івано-Франківська міська поліклініка №2,type:50
189000.0,Код ДК 021:2015 - 50110000-9 послуги з ремонту і технічного обслуговування мототранспортних засобів і супутнього обладнання (ремонт і обслуговування автомобілів).,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ МАР'ЇНСЬКОЇ РАЙОННОЇ РАДИ""",type:50
187000.0,Обслуговування медичного обладнання,Львівський обласний клінічний діагностичний центр,type:50
183203.83,"Послуги з прокладання кабельної лінії для системи автоматичної установки пожежної сигналізації та оповіщення людей про пожежу у преміщеннях КНП ""Центр первинної медико-санітарної допомоги №12"" за адресою: м.Одеса вул.Пастера, 56.","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 12"" ОДЕСЬКОЇ МІСЬКОЇ РАДИ",type:50
182000.0,ДК021:2015 код 50530000-9 Послуги з ремонту і технічного обслуговування техніки,"Комунальний Заклад Пустомитівської районної ради ""Пустомитівська центральна районна лікарня""",type:50
182000.0,"ДК 021:2015 код 50110000-9 Послуги з ремонту і технічного обслуговування мототранспортних засобів і супутнього обладнання (поточний ремонт,обслуговування і бортування шин автомобілів)",Пустомитівська центральна районна лікарня,type:50
181276.8,ДК 021:2015  код 50720000-8 Послуги з ремонту і технічного обслуговування систем центрального опалення (поточний ремонт системи опалення та ремонт вузла вводу Пустомитівської центральної районної лікарні),"Комунальне  некомерційне підприємство Пустомитівської районної ради ""Пустомитівська центральна районна лікарня""",type:50
180732.55,Поточний ремонт харчоблоку Яворівської центральної районної лікарні,Яворівська центральна районна лікарня,type:50
180000.0,Обслуговування медичного обладнання,Жовківська центральна районна лікарня,type:50
178057.42,"Поточний ремонт приміщення АЗПСМ Куп'янськ-2 за адресою буд.1, вул. Перша Цукорозаводська, м. Куп'янськ",КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО КУП’ЯНСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИЧНОЇ ДОПОМОГИ КУП’ЯНСЬКОЇ МІСЬКОЇ РАДИ ХАРКІВСЬКОЇ ОБЛАСТІ,type:50
177276.71,"Повірка медичного обладнання  (ДК 021:2015: 50410000-2 Послуги з ремонту і технічного обслуговування вимірювальних, випробувальних і контрольних приладів)","Комунальне некомерційне підприємство ""Добропільський центр первинної медико-санітарної допомоги"" Добропільської міської ради",type:50
176580.0,Послуги з планового технічного обслуговування обладнання,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги № 4"" Криворізької міської ради",type:50
176001.66,Послуги з ремонту і технічного обслуговування систем центрального опалення,"Комунальне некомерційне  підприємство Кам'янської міської ради ""Центр первинної медико-санітарної допомоги № 2""",type:50
175130.0,метрологічні послуги,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги № 9""",type:50
174950.0,Послуги з поточного ремонту медичного обладнання,Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:50
174000.0,послуга з поточного ремонту котельні,"КЗ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БІЛЕНЬКІВСЬКОЇ СІЛЬСЬКОЇ РАДИ ЗАПОРІЗЬКОГО РАЙОНУ ЗАПОРІЗЬКОЇ ОБЛАСТІ",type:50
171512.09,Послуги з поточного ремонту автомобіля,Комунальне підприємство Перемишлянська центральна районна лікарня,type:50
168000.0,"Поточний ремонт рентгенівського обладнання (рентгенівський діагностичний комплекс РУМ-20, Комплекс рентгенівський діагностичний ""Рентген-40"")","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""МІСЬКА ПОЛІКЛІНІКА № 24""ХАРКІВСЬКОЇ МІСЬКОЇ РАДИ",type:50
167936.0,"обслуговування медичного обладнання

4 лоти",Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:50
167936.0,"обслуговування медичного обладнання

4 лоти",Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:50
167936.0,"обслуговування медичного обладнання

4 лоти",Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:50
167936.0,"обслуговування медичного обладнання

4 лоти",Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:50
167936.0,"обслуговування медичного обладнання

4 лоти",Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:50
167936.0,"обслуговування медичного обладнання

4 лоти",Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:50
167936.0,"обслуговування медичного обладнання

4 лоти",Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:50
167936.0,"обслуговування медичного обладнання

4 лоти",Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:50
167936.0,"обслуговування медичного обладнання

4 лоти",Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:50
167936.0,"обслуговування медичного обладнання

4 лоти",Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:50
167936.0,"обслуговування медичного обладнання

4 лоти",Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:50
167936.0,"обслуговування медичного обладнання

4 лоти",Комунальний заклад Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:50
167256.0,Послуги з ремонту і технічного обслуговування систем центрального опалення (поточний ремонт опалювальної системи),"Комунальне некомерційне підприємство ""Центр первинної  медико-санітарної допомоги №2 м. Кропивницького"" Міської ради міста Кропивницького""",type:50
167000.0,Послуги з ремонту і технічного обслуговування систем центрального опалення,"Комунальний заклад ""Центр первинної  медико-санітарної допомоги №2 м.Кіровограда""",type:50
165790.8,Поточний ремонт системи опалення,"Комунальне некомерційне підприємство Теребовлянської районної ради ""Теребовлянський районний центр первинної медико-санітарної допомоги""",type:50
162054.74,роботи з капітального ремонту вузлів та деталей ліфта,"КЗ ""Центр первинної медико-санітарної допомоги № 2""",type:50
160391.0,технічне обслуговування виробів медичної техніки,"КНП ""Чернігівська міська лікарня №1"" Чернігівської міської ради",type:50
158400.0,Послуги з різних видів ремонту і технічного обслуговування,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ КИЄВО-СВЯТОШИНСЬКОЇ РАЙОННОЇ РАДИ""",type:50
157954.0,Поточний ремонт приміщення амбулаторії ЗПСМ № 9,"КНП ""Новомосковський МЦ ПМСД""",type:50
157399.0,поточний ремонт котельні Яворівської ЦРЛ,Яворівська центральна районна лікарня,type:50
152734.0,"поточний ремонт приміщень лікарської амбулаторії м-н ""Молодіжний"", ""Світлий"", ""Східний""","Комунальний заклад ""Мирноградський центр первинної медико-санітарної допомоги""",type:50
151890.0,"ДК 021-2015 ""50420000-5 - Послуги з ремонту і технічного обслуговування медичного та хірургічного обладнання  (ТО та ремонт медичного обладнання)
","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ДИТЯЧА ПОЛІКЛІНІКА № 2"" ЧЕРНІГІВСЬКОЇ МІСЬКОЇ РАДИ",type:50
150114.0,Послуги з технічного обслуговування медичного обладнання  за ДК 021-2015 «Єдиний закупівельний словник»: 50420000-5 - Послуги з ремонту і технічного обслуговування медичного та хірургічного обладнання».,"Комунальне некомерційне підприємство ""Миколаївська центральна районна лікарня"" Миколаївської районної ради Львівської області",type:50
150114.0,Обслуговування медичного обладнання,Миколаївська КЦРЛ,type:50
150000.0,послуги з поточного ремонту внутрішніх мереж водопостачання та каналізації.,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги №1"" Голосіївського району м. Києва",type:50
150000.0,капітальний ремонт комплексу рентгенівського діагностичного стаціонарного Integron SE ,"Комунальний заклад охорони здоров'я ""Харківська міська лікарня №3""",type:50
150000.0,Поточний ремонт Хейлівщинського ФАПу,"КЗ ""Чорнухинський Центр первинної медико-санітарної допомоги""",type:50
150000.0,ДК 021:2015 код 50110000-9 Послуги з ремонту і технічного обслуговування мототранспортних засобів і супутнього обладнання (обслуговування та ремонт автомобілів),"Комунальний Заклад Пустомитівської районної ради ""Пустомитівська центральна районна лікарня""",type:50
150000.0,Обслуговування медичного обладнання,Комунальне підприємство Львівська 1-а міська клінічна лікарня імені Князя Лева,type:50
149996.0,"Послуги з ремонту і технічного обслуговування будівельних конструкцій - за кодом CPV за ДК 021:2015—50700000-2  (Поточний ремонт приміщення амбулаторії ЗПСМ в с.Пнікут, вул.Миру,26 Мостиського району Львівської області)","КОМУНАЛЬНИЙ ЗАКЛАД ОХОРОНИ ЗДОРОВ'Я ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ МОСТИСЬКОЇ МІСЬКОЇ РАДИ ЛЬВІВСЬКОЇ ОБЛАСТІ""",type:50
149981.41,"Послуги з ремонтну і технічного обслуговування систем центрального опалення приміщень (гідрохімічне очищення систем теплопостачання) по вул. Київська, 57 в м. Фастів",Комунальне некомерційне  підприємство Фастівської міської ради «Фастівський міський Центр первинної медичної (медико-санітарної) допомоги»,type:50
800000.0,Послуги зі встановлення протипожежного устаткування,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги № 1 Дніпровського району м. Києва""",type:51
800000.0,Встановлення системи протипожежної сигналізації,"Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги № 1 Дніпровського району м. Києва""",type:51
500000.0,"ДК 021:2015 – 51700000-9,   Послуги зі встановлення протипожежного устаткування (встановлення системи пожежної сигналізації та сповіщення про пожежу).","Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги № 3"" Деснянського району м. Києва",type:51
400000.0,"Послуги зі встановлення протипожежного устаткування (проектування та встановлення системи пожежної сигналізації, системи оповіщення про пожежу та управління евакуацією людей при пожежі)","Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги № 1"" Деснянського району м. Києва",type:51
325000.0,послуги по збільшенню потужності електропостачання амбулаторії загальної практики сімейної медицини с.Маяки,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО БІЛЯЇВСЬКОЇ РАЙОННОЇ РАДИ ""БІЛЯЇВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:51
296054.0,"Технічне переоснащення засобів обліку спожитої електроенергії згідно вимоги №054243 від 15.04.2014р КЗ ЛОР ""Західноукраїнський спеціалізований дитячий медичний центр"" по вул. Дністерська, 27 у м. Львові",Комунальне некомерційне підприємство Львівської обласної ради «Західноукраїнський спеціалізований дитячий медичний центр»,type:51
199000.0,Встановлення (монтаж) системи відеонагляду,"КЗОЗ ""Харківська міська дитяча поліклініка №14""",type:51
199000.0,Послуги з монтажу системи відеоспостереження,"Комунальний заклад охорони здоров'я ""Харківська міська поліклініка №6""",type:51
199000.0,Послуги з монтажу системи відеоспостереження,"Комунальний заклад охорони здоров'я ""Харківська міська дитяча поліклініка №16""",type:51
199000.0,"51310000-8 Послуги зі встановлення радіо-, телевізійної, аудіо- та відеоапаратури","Комунальний заклад охорони здоров'я ""Харківська міська поліклініка №26",type:51
199000.0,Послуги з монтажу системи відеоспостереження на 16 ІР - відеокамер,"Комунальний заклад охорони здоров'я ""Харківська міська поліклініка № 20""",type:51
199000.0,"Послуги зі встановлення радіо-, телевізійної, аудіо- та відеоапаратури","Комунальний заклад охорони здоров'я ""Харківська міська поліклініка № 22""",type:51
199000.0,"Послуги  зі встановлення радіо-, телевізійної, аудіо-,та відеоапаратури (послуги з монажу системи відео спостереження на 16ІР-відеокамер).","Комунальний заклад охорони здоров'я ""Харківська міська дитяча поліклініка №13""",type:51
199000.0,Послуги з монтажу системи відеоспостереження на 16 IP - відеокамер,"Комунальний заклад охорони здоров'я ""Харківська міська дитяча поліклініка №7""",type:51
191827.78,"Поточний ремонт системи опалення із заміною котлів в Знаменівській АЗПСМ с.Знаменівка, Новомосковський район, Дніпропетровська обл.","Комунальний заклад ""Центр первинної медико - санітарної допомоги Новомосковського району""",type:51
190000.0,"Послуги зі встановлення радіо-, телевізійної, аудіо- та відеапаратури",Комунальне некомерційне підприємство «Центр первинної медико-санітарної допомоги  Дергачівської районної ради»,type:51
180000.0,"Послуги зі встановлення протипожежного устаткування (встановлення системи пожежної сигналізації, системи сповіщення про пожежу та управління евакуацією людей при пожежі)","Комунальне некомерційне підприємство ""Центр первинної медико-санітарної допомоги № 1"" Деснянського району м. Києва",type:51
171031.32,"Послуги зі встановлення радіо-, телевізійної, аудіо- та відеоапаратури","Комунальний заклад охорони здоров`я ""Харківська міська дитяча поліклініка № 4""",type:51
154101.0,Послуги з монтажу системи відеоспостереження,"Комунальний заклад охорони здоров'я ""Харківська міська дитяча поліклініка № 23""",type:51
154101.0,Послуги з монтажу системи відеоспостереження,"Комунальний заклад охорони здоров'я ""Харківська міська дитяча поліклініка № 23""",type:51
154100.46,послуги з монтажу системи відеоспостереження на 16IP відеокамер,"Комунальний заклад охорони здоров'я ""Харківська міська лікарня №3""",type:51
154100.46,"послуги з монтажу системи відеоспостереження на 16 ІР-відеокамер за адресою: М.Харків, пр.Любові Малої, 2-Б","Комунальний заклад охорони здоров'я ""Харківська міська дитяча поліклініка №2""",type:51
154100.46,"ДК 021:2015 код 51310000-8 - Послуги зі встановлення радіо, телевізійної, аудіо та відеоапарути - послуги з монтажу системи відео спостереження на 16 ІР - відеокамер за адресою: м.Харків, вул.Рибалко,11/1","КЗОЗ ""Харківська міська дитяча поліклініка №15""",type:51
154100.46,Послуги з монтажу та пусконалагодження системи відеоспостереження,"Комунальний заклад охорони здоров`я ""Харківська міська поліклініка № 10""",type:51
154100.46,"Послуги зі встановлення радіо-, телевізійної, аудіо- та відеоапаратури","Комунальний заклад охорони здоров'я ""Харківська міська дитяча поліклініка №12""",type:51
154100.46,"Послуги з монтажу системи відеоспостереження на 16 IP - відеокамер за адресою: м. Харків, вул. Рибалка, 12","Комунальний заклад охорони здоров'я ""Харківська міська поліклініка № 3""",type:51
154100.46,"Послуги з побудови створення і впровадження локальних мереж, систем відеоспостереження","Коммунальное учреждение охраны здоровья ""Харьковская городская поликлиника №21""",type:51
154100.46,Встановлення (монтаж) системи відеонагляду,"КЗОЗ ""Харківська міська дитяча поліклініка №14""",type:51
154100.46,"Послуги з монтажу та пусконалагодження системи відеоспостереження на 16 ІР - відеокамер за адресою: м. Харків, вул. Михайла Гуревича, 14","Комунальний заклад охорони здоров'я ""Харківська міська лікарня № 28""",type:51
154100.46,послуги з монтажу системи відеоспостереження на 16 ІР-відеокамер,"Комунальний заклад охорони здоров’я ""Харківська міська поліклініка №9""",type:51
154100.46,"Послуги з монтажу системи відеоспостереження на 16 ІР - відеокамер за адресою: м.Харків, вул.Сохора, 5-А.",Комунальний заклад охорони здоров’я “Харківська міська лікарня №1”,type:51
154100.46,Послуги з монтажу системи відеоспостереження на 16 ІР - відеокамер,"Комунальний заклад охорони здоров'я ""Харківська міська поліклініка №11""",type:51
154100.46,"Послуги зі встановлення радіо-, телевізійної, аудіо- та відеоапаратури","Комунальний заклад охорони здоров'я ""Харківська міська поліклініка №17""",type:51
154100.46,"Послуги зі встановлення радіо-телевізійної,аудіо та відеоапаратури - послуги з мантажу системи відеоспостереження на 16IP відеокамер","Комунальний заклад охорони здоров'я ""Харківська міська поліклініка №5""",type:51
154100.46,"Послуги з монтажу системи відеоспостереження на 16 ІР – відеокамер за адресою: м. Харків, вул. Руставелі, 14",Комунальний заклад охорони здоров’я «Харківська міська поліклініка №25»,type:51
154100.46,Послуги з монтажу системи відеоспостереження на 16IP-відеокамер,"Комунальний заклад охорони здоров'я ""Харківська міська поліклініка №19""",type:51
154100.46,"Монтаж системи відеоспостереження на 16 IP- відеокамер за адресою: м.Харків, вул.Полтавський шлях,153","Комунальний заклад охорони здоров'я ""Харківська міська поліклініка № 24""",type:51
154100.46,"Послуги зі встановлення радіо-, телевізійної, аудіо- та відеоапаратури (послуги з монтажу системи відеоспостереження на 16 ІР - відеокамер )","Комунальний заклад охорони здоров'я ""Харківська міська дитяча клінічна  лікарня №19""",type:51
154100.46,Послуги з монтажу системи відеоспостереження на 16 IP - відеокамер,"Комунальний заклад охорони здоров'я ""Харківська міська поліклініка № 22""",type:51
154100.46,Послуги з монтажу системи відеоспостереження,"КОМУНАЛЬНИЙ ЗАКЛАД ОХОРОНИ ЗДОРОВ'Я ""ХАРКІВСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ №13""",type:51
154100.46,"Послуги зі встановлення радіо-, телевізійної, аудіо- та відеоапаратури","Комунальний заклад охорони здоров'я ""Харківська міська дитяча поліклініка №1""",type:51
154100.46,"Послуги зі встановлення радіо-,телевізійної-, аудіо- та відеоапаратури(послуги з монтажу системи відеоспостереження на 16 IP-відеокамер за адресою:м. Харків, вул. Миру,11)","КОМУНАЛЬНИЙ ЗАКЛАД ОХОРОНИ ЗДОРОВ'Я ""ХАРКІВСЬКА МІСЬКА ПОЛІКЛІНІКА №18""",type:51
154100.46,"Послуги зі встановлення радіо-, телевізійної, аудіо- та відеоапаратури","Комунальний заклад охорони здоров'я ""Харківська міська дитяча клінічна лікарня №24""",type:51
142638.0,Капітальний ремонт по заміні вузлів обліку електроенергії та струмообмежуючих комутаційних апаратів будівель КЗ ОРР «Обухівського районного центру первинної медико-санітарної допомоги» ДК 021:2015  - 51110000-6 послуги зі встановлення електричного обладнання,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ОБУХІВСЬКОЇ РАЙОННОЇ РАДИ ""ОБУХІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ",type:51
140000.0,Послуги з монтажу системи автоматичної пожежної сигналізації,"Комунальний заклад ""Центр первинної медико-санітарної допомоги №3""",type:51
121691.04,Послуги зі встановлення протипожежного устаткування(монтаж системи пожежноїсигналізації ),"Комунальне некомерційне підприємство  ""Міська дитяча клінічна  лікарня №19"" Харківської міської ради",type:51
117300.0,"Послуги з приєднання до електричних мереж об'єкту ""Капітальний ремонт будівлі амбулаторії №4 КНП ""ЦПМСД №5"" КМР за адресою: вул. Степана Тільги, 71Б","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 5"" КРИВОРІЗЬКОЇ МІСЬКОЇ РАДИ",type:51
113576.86,"Послуги зі встановлення радіо-, телевізійної, аудіо-, та відеоапаратури (Послуги з монтажу та пусконалагодження сисиеми відеоспостереження 11ІР - відеокамер за адресою: м. Харків, вулПушкінська. 32)","Комунальний заклад охорони здоров'я ""Харківська міська клінічна лікарня № 27"" ",type:51
112950.0,установка відеоспостереження,"КЗ ""Центр первинної медико-санітарної допомоги Новоолександрівської сільської ради""",type:51
105000.0,"Встановлення системи протипожежного захисту амбулаторії ЗПСМ №4  по вул.Челюскінців ,23-а","КЗ ""Центр первинної медико-санітарної допомоги м.Павлограда""",type:51
101295.0,"Послуги з монтажу системи відеонагляду на об’єкті замовника – АЗПСМ №3 в м. Ужгород, вул. Паризької комуни, 2",Ужгородський міський центр первинної медико-санітарної допомоги,type:51
96000.0,Послуги по встановленню та обслуговуванню комп'ютерної і офісної техніки,"Комунальний заклад Броварської міської ради ""Броварський міський центр медико-санітарної допомоги""",type:51
95000.0,"Монтаж пожежної сигналізації на 3-му (блок В), 4-му поверхах будівлі, виготовлення робочого проекту автоматичної пожежної сигналізації 4-го поверху","КУ ""КОМУНАЛЬНИЙ ЗАКЛАД ""ДНІПРОПЕТРОВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №3""""",type:51
94150.0,установка відеоспостереження,"КЗ ""Центр первинної медико-санітарної допомоги Новоолександрівської сільської ради""",type:51
84000.0,Оренда медичного обладнання,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ХЕРСОНСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ ІМ. Є. Є. КАРАБЕЛЕША"" ХЕРСОНСЬКОЇ МІСЬКОЇ РАДИ",type:51
82824.0,"Послуги з приєднання до електричних мереж АЗПСМ по вул. Шиферна, 35","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 5"" КРИВОРІЗЬКОЇ МІСЬКОЇ РАДИ",type:51
79732.8,Приєднання до електричної мережі електроустановок за адресою: 85540 Донецька область Великоновосілківський район с. Андріївка вул. Миру буд. 50б,"КОМУНАЛЬНЕ ПІДПРИЄМСТВО ""ВЕЛИКОНОВОСІЛКІВСЬКОЇ РАЙОННОЇ РАДИ ""ВЕЛИКОНОВОСІЛКІВСЬКИЙ РАЙОННИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""",type:51
79572.06,Монтаж та комплекс пусконалагоджувальних послуг системи охоронної сигналізації,КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО «ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 18» ОДЕСЬКОЇ МІСЬКОЇ РАДИ,type:51
79409.04,Послуги з монтажу системи автоматичної пожежної сигналізації,"КЗ ""Запорізький центр первиної медико-санітарної допомоги №1""",type:51
78000.0,Оренда медичного обладнання,"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ХЕРСОНСЬКА МІСЬКА КЛІНІЧНА ЛІКАРНЯ ІМ. Є. Є. КАРАБЕЛЕША"" ХЕРСОНСЬКОЇ МІСЬКОЇ РАДИ",type:51
75000.0,"код ДК 021:2015 – 51300000-5 Послуги зі встановлення комунікаційного обладнання в приміщенні філії №2 КНП ""ЦПМСД № 2"" за адресою вул. Вишгородсбка, 54-А.","КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №2"" ОБОЛОНСЬКОГО РАЙОНУ М.КИЄВА ",type:51
73772.0,Виготовлення проектно-кошторисної документації на реконструкцію комерційних вузлів обліку газу,"КУ ""Чуднівський центр первинної медичної (медико-санітарної)допомоги""",type:51
72502.77,"Поточний ремонт системи опалення із заміною котла в Вільненській АЗПСМ с.Вільне, Новомосковський район, Дніпропетровська обл.","Комунальний заклад ""Центр первинної медико - санітарної допомоги Новомосковського району""",type:51
