legal_entity_id,legal_entity_name,legal_entity_edrpou,period,sum
7e9cf038-83f4-453c-8a7e-12fd3f9a5a9f,Фізична особа-підприємець МАРТИНЮК ЄВГЕН ПАВЛОВИЧ,----------,З 2019.07.16 по 2019.07.31,"8337,52"
7e9cf038-83f4-453c-8a7e-12fd3f9a5a9f,Фізична особа-підприємець МАРТИНЮК ЄВГЕН ПАВЛОВИЧ,----------,З 2019.08.01 по 2019.08.15,"5596,30"
7e9cf038-83f4-453c-8a7e-12fd3f9a5a9f,Фізична особа-підприємець МАРТИНЮК ЄВГЕН ПАВЛОВИЧ,----------,З 2019.08.16 по 2019.08.31,"5336,68"
7e9cf038-83f4-453c-8a7e-12fd3f9a5a9f,Фізична особа-підприємець МАРТИНЮК ЄВГЕН ПАВЛОВИЧ,----------,З 2019.09.01 по 2019.09.15,"5095,53"
80201f6d-3ca1-468c-88d7-85741f13ab6f,БОРОДА АЛЛА АНАТОЛІЇВНА,----------,З 2019.09.01 по 2019.09.15,"10241,80"
8118592d-2dd9-4e79-918a-4195e2f21574,"ПРИВАТНЕ ПІДПРИЄМСТВО ""СПАРТУС""",31818892,З 2019.05.01 по 2019.05.15,"1141,68"
8118592d-2dd9-4e79-918a-4195e2f21574,"ПРИВАТНЕ ПІДПРИЄМСТВО ""СПАРТУС""",31818892,З 2019.05.16 по 2019.05.31,"10068,69"
8118592d-2dd9-4e79-918a-4195e2f21574,"ПРИВАТНЕ ПІДПРИЄМСТВО ""СПАРТУС""",31818892,З 2019.06.01 по 2019.06.15,"4614,12"
8118592d-2dd9-4e79-918a-4195e2f21574,"ПРИВАТНЕ ПІДПРИЄМСТВО ""СПАРТУС""",31818892,З 2019.06.16 по 2019.06.30,"8562,95"
8118592d-2dd9-4e79-918a-4195e2f21574,"ПРИВАТНЕ ПІДПРИЄМСТВО ""СПАРТУС""",31818892,З 2019.07.01 по 2019.07.15,"6586,41"
8118592d-2dd9-4e79-918a-4195e2f21574,"ПРИВАТНЕ ПІДПРИЄМСТВО ""СПАРТУС""",31818892,З 2019.07.16 по 2019.07.31,"6432,97"
8118592d-2dd9-4e79-918a-4195e2f21574,"ПРИВАТНЕ ПІДПРИЄМСТВО ""СПАРТУС""",31818892,З 2019.08.01 по 2019.08.15,"6287,01"
8118592d-2dd9-4e79-918a-4195e2f21574,"ПРИВАТНЕ ПІДПРИЄМСТВО ""СПАРТУС""",31818892,З 2019.08.16 по 2019.08.31,"7908,25"
8118592d-2dd9-4e79-918a-4195e2f21574,"ПРИВАТНЕ ПІДПРИЄМСТВО ""СПАРТУС""",31818892,З 2019.09.01 по 2019.09.15,"8020,09"
812bfb2e-4021-4c40-b249-3658e72927ad,КОМУНАЛЬНА ЦЕНТРАЛЬНА РАЙОННА АПТЕКА,01975241,З 2019.04.01 по 2019.04.15,"215,77"
812bfb2e-4021-4c40-b249-3658e72927ad,КОМУНАЛЬНА ЦЕНТРАЛЬНА РАЙОННА АПТЕКА,01975241,З 2019.04.16 по 2019.04.30,"1059,73"
812bfb2e-4021-4c40-b249-3658e72927ad,КОМУНАЛЬНА ЦЕНТРАЛЬНА РАЙОННА АПТЕКА,01975241,З 2019.05.01 по 2019.05.15,"1127,39"
812bfb2e-4021-4c40-b249-3658e72927ad,КОМУНАЛЬНА ЦЕНТРАЛЬНА РАЙОННА АПТЕКА,01975241,З 2019.05.16 по 2019.05.31,"964,31"
812bfb2e-4021-4c40-b249-3658e72927ad,КОМУНАЛЬНА ЦЕНТРАЛЬНА РАЙОННА АПТЕКА,01975241,З 2019.06.01 по 2019.06.15,"380,92"
812bfb2e-4021-4c40-b249-3658e72927ad,КОМУНАЛЬНА ЦЕНТРАЛЬНА РАЙОННА АПТЕКА,01975241,З 2019.06.16 по 2019.06.30,"451,95"
812bfb2e-4021-4c40-b249-3658e72927ad,КОМУНАЛЬНА ЦЕНТРАЛЬНА РАЙОННА АПТЕКА,01975241,З 2019.07.01 по 2019.07.15,"689,74"
812bfb2e-4021-4c40-b249-3658e72927ad,КОМУНАЛЬНА ЦЕНТРАЛЬНА РАЙОННА АПТЕКА,01975241,З 2019.07.16 по 2019.07.31,"4007,36"
812bfb2e-4021-4c40-b249-3658e72927ad,КОМУНАЛЬНА ЦЕНТРАЛЬНА РАЙОННА АПТЕКА,01975241,З 2019.08.01 по 2019.08.15,"4522,32"
812bfb2e-4021-4c40-b249-3658e72927ad,КОМУНАЛЬНА ЦЕНТРАЛЬНА РАЙОННА АПТЕКА,01975241,З 2019.08.16 по 2019.08.31,"4042,73"
812bfb2e-4021-4c40-b249-3658e72927ad,КОМУНАЛЬНА ЦЕНТРАЛЬНА РАЙОННА АПТЕКА,01975241,З 2019.09.01 по 2019.09.15,"840,45"
817f79f2-f3d5-42fa-9fec-8eae9c8fa447,"Товариство з обмеженою відповідальністю ""ТІІМ""",33154730,З 2019.04.01 по 2019.04.15,"1053,04"
817f79f2-f3d5-42fa-9fec-8eae9c8fa447,"Товариство з обмеженою відповідальністю ""ТІІМ""",33154730,З 2019.04.16 по 2019.04.30,"16117,94"
817f79f2-f3d5-42fa-9fec-8eae9c8fa447,"Товариство з обмеженою відповідальністю ""ТІІМ""",33154730,З 2019.05.01 по 2019.05.15,"10946,77"
817f79f2-f3d5-42fa-9fec-8eae9c8fa447,"Товариство з обмеженою відповідальністю ""ТІІМ""",33154730,З 2019.05.16 по 2019.05.31,"21816,17"
817f79f2-f3d5-42fa-9fec-8eae9c8fa447,"Товариство з обмеженою відповідальністю ""ТІІМ""",33154730,З 2019.06.01 по 2019.06.15,"21812,02"
817f79f2-f3d5-42fa-9fec-8eae9c8fa447,"Товариство з обмеженою відповідальністю ""ТІІМ""",33154730,З 2019.06.16 по 2019.06.30,"9042,78"
817f79f2-f3d5-42fa-9fec-8eae9c8fa447,"Товариство з обмеженою відповідальністю ""ТІІМ""",33154730,З 2019.07.01 по 2019.07.15,"24886,83"
817f79f2-f3d5-42fa-9fec-8eae9c8fa447,"Товариство з обмеженою відповідальністю ""ТІІМ""",33154730,З 2019.07.16 по 2019.07.31,"30980,28"
817f79f2-f3d5-42fa-9fec-8eae9c8fa447,"Товариство з обмеженою відповідальністю ""ТІІМ""",33154730,З 2019.08.01 по 2019.08.15,"21882,61"
817f79f2-f3d5-42fa-9fec-8eae9c8fa447,"Товариство з обмеженою відповідальністю ""ТІІМ""",33154730,З 2019.08.16 по 2019.08.31,"19686,57"
817f79f2-f3d5-42fa-9fec-8eae9c8fa447,"Товариство з обмеженою відповідальністю ""ТІІМ""",33154730,З 2019.09.01 по 2019.09.15,"22158,59"
819b3960-7700-42fb-b606-50d9d18fde3b,"Приватне підприємство ""Лікарня Святого Луки""",32504424,З 2019.05.01 по 2019.05.15,"161,82"
819b3960-7700-42fb-b606-50d9d18fde3b,"Приватне підприємство ""Лікарня Святого Луки""",32504424,З 2019.05.16 по 2019.05.31,"3715,44"
819b3960-7700-42fb-b606-50d9d18fde3b,"Приватне підприємство ""Лікарня Святого Луки""",32504424,З 2019.06.01 по 2019.06.15,"5904,23"
819b3960-7700-42fb-b606-50d9d18fde3b,"Приватне підприємство ""Лікарня Святого Луки""",32504424,З 2019.06.16 по 2019.06.30,"8887,28"
819b3960-7700-42fb-b606-50d9d18fde3b,"Приватне підприємство ""Лікарня Святого Луки""",32504424,З 2019.07.01 по 2019.07.15,"7047,40"
819b3960-7700-42fb-b606-50d9d18fde3b,"Приватне підприємство ""Лікарня Святого Луки""",32504424,З 2019.07.16 по 2019.07.31,"5024,87"
819b3960-7700-42fb-b606-50d9d18fde3b,"Приватне підприємство ""Лікарня Святого Луки""",32504424,З 2019.08.01 по 2019.08.15,"10545,88"
819b3960-7700-42fb-b606-50d9d18fde3b,"Приватне підприємство ""Лікарня Святого Луки""",32504424,З 2019.08.16 по 2019.08.31,"9791,98"
819b3960-7700-42fb-b606-50d9d18fde3b,"Приватне підприємство ""Лікарня Святого Луки""",32504424,З 2019.09.01 по 2019.09.15,"6172,22"
81d643d4-07cf-4c2d-8cef-582288d9a3fc,"Товариство з обмеженою відповідальністю зовнішньоторгівельна фірма ""Арніка""",20362685,З 2019.04.16 по 2019.04.30,"67682,57"
81d643d4-07cf-4c2d-8cef-582288d9a3fc,"Товариство з обмеженою відповідальністю зовнішньоторгівельна фірма ""Арніка""",20362685,З 2019.05.01 по 2019.05.15,"396499,79"
81d643d4-07cf-4c2d-8cef-582288d9a3fc,"Товариство з обмеженою відповідальністю зовнішньоторгівельна фірма ""Арніка""",20362685,З 2019.05.16 по 2019.05.31,"443886,65"
81d643d4-07cf-4c2d-8cef-582288d9a3fc,"Товариство з обмеженою відповідальністю зовнішньоторгівельна фірма ""Арніка""",20362685,З 2019.06.01 по 2019.06.15,"379307,58"
81d643d4-07cf-4c2d-8cef-582288d9a3fc,"Товариство з обмеженою відповідальністю зовнішньоторгівельна фірма ""Арніка""",20362685,З 2019.06.16 по 2019.06.30,"245250,44"
81d643d4-07cf-4c2d-8cef-582288d9a3fc,"Товариство з обмеженою відповідальністю зовнішньоторгівельна фірма ""Арніка""",20362685,З 2019.07.01 по 2019.07.15,"320082,62"
81d643d4-07cf-4c2d-8cef-582288d9a3fc,"Товариство з обмеженою відповідальністю зовнішньоторгівельна фірма ""Арніка""",20362685,З 2019.07.16 по 2019.07.31,"365345,64"
81d643d4-07cf-4c2d-8cef-582288d9a3fc,"Товариство з обмеженою відповідальністю зовнішньоторгівельна фірма ""Арніка""",20362685,З 2019.08.01 по 2019.08.15,"359426,06"
81d643d4-07cf-4c2d-8cef-582288d9a3fc,"Товариство з обмеженою відповідальністю зовнішньоторгівельна фірма ""Арніка""",20362685,З 2019.08.16 по 2019.08.31,"385650,95"
81d643d4-07cf-4c2d-8cef-582288d9a3fc,"Товариство з обмеженою відповідальністю зовнішньоторгівельна фірма ""Арніка""",20362685,З 2019.09.01 по 2019.09.15,"398016,67"
8463bea7-7977-4720-a3c6-e6c105995c81,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ХМЕЛЬНИЦЬКА ПЕРША АПТЕКА""",38232378,З 2019.04.01 по 2019.04.15,"15376,90"
8463bea7-7977-4720-a3c6-e6c105995c81,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ХМЕЛЬНИЦЬКА ПЕРША АПТЕКА""",38232378,З 2019.04.16 по 2019.04.30,"44628,05"
8463bea7-7977-4720-a3c6-e6c105995c81,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ХМЕЛЬНИЦЬКА ПЕРША АПТЕКА""",38232378,З 2019.05.01 по 2019.05.15,"60039,21"
8463bea7-7977-4720-a3c6-e6c105995c81,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ХМЕЛЬНИЦЬКА ПЕРША АПТЕКА""",38232378,З 2019.05.16 по 2019.05.31,"64482,59"
8463bea7-7977-4720-a3c6-e6c105995c81,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ХМЕЛЬНИЦЬКА ПЕРША АПТЕКА""",38232378,З 2019.06.01 по 2019.06.15,"45825,45"
8463bea7-7977-4720-a3c6-e6c105995c81,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ХМЕЛЬНИЦЬКА ПЕРША АПТЕКА""",38232378,З 2019.06.16 по 2019.06.30,"34487,85"
8463bea7-7977-4720-a3c6-e6c105995c81,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ХМЕЛЬНИЦЬКА ПЕРША АПТЕКА""",38232378,З 2019.07.01 по 2019.07.15,"38036,17"
8463bea7-7977-4720-a3c6-e6c105995c81,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ХМЕЛЬНИЦЬКА ПЕРША АПТЕКА""",38232378,З 2019.07.16 по 2019.07.31,"41195,56"
8463bea7-7977-4720-a3c6-e6c105995c81,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ХМЕЛЬНИЦЬКА ПЕРША АПТЕКА""",38232378,З 2019.08.01 по 2019.08.15,"39901,32"
8463bea7-7977-4720-a3c6-e6c105995c81,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ХМЕЛЬНИЦЬКА ПЕРША АПТЕКА""",38232378,З 2019.08.16 по 2019.08.31,"26762,24"
8463bea7-7977-4720-a3c6-e6c105995c81,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ХМЕЛЬНИЦЬКА ПЕРША АПТЕКА""",38232378,З 2019.09.01 по 2019.09.15,"37358,77"
8467b848-3cd0-46ef-af48-6635cb4cab4d,Фізична особа-підприємець Крикливенко Наталія Володимирівна,----------,З 2019.05.01 по 2019.05.15,"17011,93"
8467b848-3cd0-46ef-af48-6635cb4cab4d,Фізична особа-підприємець Крикливенко Наталія Володимирівна,----------,З 2019.05.16 по 2019.05.31,"19192,54"
8467b848-3cd0-46ef-af48-6635cb4cab4d,Фізична особа-підприємець Крикливенко Наталія Володимирівна,----------,З 2019.06.01 по 2019.06.15,"19092,48"
8467b848-3cd0-46ef-af48-6635cb4cab4d,Фізична особа-підприємець Крикливенко Наталія Володимирівна,----------,З 2019.06.16 по 2019.06.30,"9595,05"
8467b848-3cd0-46ef-af48-6635cb4cab4d,Фізична особа-підприємець Крикливенко Наталія Володимирівна,----------,З 2019.07.01 по 2019.07.15,"10213,13"
8467b848-3cd0-46ef-af48-6635cb4cab4d,Фізична особа-підприємець Крикливенко Наталія Володимирівна,----------,З 2019.07.16 по 2019.07.31,"16024,27"
8467b848-3cd0-46ef-af48-6635cb4cab4d,Фізична особа-підприємець Крикливенко Наталія Володимирівна,----------,З 2019.08.01 по 2019.08.15,"18426,98"
8467b848-3cd0-46ef-af48-6635cb4cab4d,Фізична особа-підприємець Крикливенко Наталія Володимирівна,----------,З 2019.08.16 по 2019.08.31,"15093,16"
8467b848-3cd0-46ef-af48-6635cb4cab4d,Фізична особа-підприємець Крикливенко Наталія Володимирівна,----------,З 2019.09.01 по 2019.09.15,"11129,92"
858ce1c0-1a58-4226-9dd4-b61f82b04f6a,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРИВАТ-ФАРМ""",38428234,З 2019.05.01 по 2019.05.15,"30516,82"
858ce1c0-1a58-4226-9dd4-b61f82b04f6a,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРИВАТ-ФАРМ""",38428234,З 2019.05.16 по 2019.05.31,"37838,01"
858ce1c0-1a58-4226-9dd4-b61f82b04f6a,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРИВАТ-ФАРМ""",38428234,З 2019.06.01 по 2019.06.15,"25045,92"
858ce1c0-1a58-4226-9dd4-b61f82b04f6a,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРИВАТ-ФАРМ""",38428234,З 2019.06.16 по 2019.06.30,"27064,59"
858ce1c0-1a58-4226-9dd4-b61f82b04f6a,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРИВАТ-ФАРМ""",38428234,З 2019.07.01 по 2019.07.15,"28316,35"
858ce1c0-1a58-4226-9dd4-b61f82b04f6a,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРИВАТ-ФАРМ""",38428234,З 2019.07.16 по 2019.07.31,"17637,72"
858ce1c0-1a58-4226-9dd4-b61f82b04f6a,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРИВАТ-ФАРМ""",38428234,З 2019.08.01 по 2019.08.15,"23982,54"
858ce1c0-1a58-4226-9dd4-b61f82b04f6a,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРИВАТ-ФАРМ""",38428234,З 2019.08.16 по 2019.08.31,"23853,58"
858ce1c0-1a58-4226-9dd4-b61f82b04f6a,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПРИВАТ-ФАРМ""",38428234,З 2019.09.01 по 2019.09.15,"31301,40"
85ae9b7e-08c8-46c0-b052-92396460c2e9,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПОДОРОЖНИК КИЇВ""",41199650,З 2019.05.01 по 2019.05.15,"51,19"
85ae9b7e-08c8-46c0-b052-92396460c2e9,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПОДОРОЖНИК КИЇВ""",41199650,З 2019.05.16 по 2019.05.31,"8527,54"
85ae9b7e-08c8-46c0-b052-92396460c2e9,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПОДОРОЖНИК КИЇВ""",41199650,З 2019.06.01 по 2019.06.15,"30091,20"
85ae9b7e-08c8-46c0-b052-92396460c2e9,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПОДОРОЖНИК КИЇВ""",41199650,З 2019.06.16 по 2019.06.30,"25970,47"
85ae9b7e-08c8-46c0-b052-92396460c2e9,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПОДОРОЖНИК КИЇВ""",41199650,З 2019.07.01 по 2019.07.15,"49276,65"
85ae9b7e-08c8-46c0-b052-92396460c2e9,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПОДОРОЖНИК КИЇВ""",41199650,З 2019.07.16 по 2019.07.31,"71138,01"
85ae9b7e-08c8-46c0-b052-92396460c2e9,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПОДОРОЖНИК КИЇВ""",41199650,З 2019.08.01 по 2019.08.15,"65059,03"
85ae9b7e-08c8-46c0-b052-92396460c2e9,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПОДОРОЖНИК КИЇВ""",41199650,З 2019.08.16 по 2019.08.31,"60223,53"
85ae9b7e-08c8-46c0-b052-92396460c2e9,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ПОДОРОЖНИК КИЇВ""",41199650,З 2019.09.01 по 2019.09.15,"69531,29"
85c9b536-c22c-4da7-a20d-9c2a7931a99e,"Приватне підприємство ""Медобори"" Фарм",30171439,З 2019.04.01 по 2019.04.15,"93550,76"
85c9b536-c22c-4da7-a20d-9c2a7931a99e,"Приватне підприємство ""Медобори"" Фарм",30171439,З 2019.04.16 по 2019.04.30,"224266,70"
85c9b536-c22c-4da7-a20d-9c2a7931a99e,"Приватне підприємство ""Медобори"" Фарм",30171439,З 2019.05.01 по 2019.05.15,"150561,56"
85c9b536-c22c-4da7-a20d-9c2a7931a99e,"Приватне підприємство ""Медобори"" Фарм",30171439,З 2019.05.16 по 2019.05.31,"187149,86"
85c9b536-c22c-4da7-a20d-9c2a7931a99e,"Приватне підприємство ""Медобори"" Фарм",30171439,З 2019.06.01 по 2019.06.15,"144242,42"
85c9b536-c22c-4da7-a20d-9c2a7931a99e,"Приватне підприємство ""Медобори"" Фарм",30171439,З 2019.06.16 по 2019.06.30,"135981,94"
85c9b536-c22c-4da7-a20d-9c2a7931a99e,"Приватне підприємство ""Медобори"" Фарм",30171439,З 2019.07.01 по 2019.07.15,"159562,52"
85c9b536-c22c-4da7-a20d-9c2a7931a99e,"Приватне підприємство ""Медобори"" Фарм",30171439,З 2019.07.16 по 2019.07.31,"184152,60"
85c9b536-c22c-4da7-a20d-9c2a7931a99e,"Приватне підприємство ""Медобори"" Фарм",30171439,З 2019.08.01 по 2019.08.15,"133912,39"
85c9b536-c22c-4da7-a20d-9c2a7931a99e,"Приватне підприємство ""Медобори"" Фарм",30171439,З 2019.08.16 по 2019.08.31,"135852,31"
85c9b536-c22c-4da7-a20d-9c2a7931a99e,"Приватне підприємство ""Медобори"" Фарм",30171439,З 2019.09.01 по 2019.09.15,"147554,60"
864f2e30-8f5f-4653-b82b-ea9e50fa7283,"Приватне підприємство ""ФАРМЕД""",33223332,З 2019.04.01 по 2019.04.15,"1669,51"
864f2e30-8f5f-4653-b82b-ea9e50fa7283,"Приватне підприємство ""ФАРМЕД""",33223332,З 2019.04.16 по 2019.04.30,"3230,10"
864f2e30-8f5f-4653-b82b-ea9e50fa7283,"Приватне підприємство ""ФАРМЕД""",33223332,З 2019.05.01 по 2019.05.15,"3559,99"
864f2e30-8f5f-4653-b82b-ea9e50fa7283,"Приватне підприємство ""ФАРМЕД""",33223332,З 2019.05.16 по 2019.05.31,"5187,88"
864f2e30-8f5f-4653-b82b-ea9e50fa7283,"Приватне підприємство ""ФАРМЕД""",33223332,З 2019.06.01 по 2019.06.15,"5328,24"
864f2e30-8f5f-4653-b82b-ea9e50fa7283,"Приватне підприємство ""ФАРМЕД""",33223332,З 2019.06.16 по 2019.06.30,"2182,89"
864f2e30-8f5f-4653-b82b-ea9e50fa7283,"Приватне підприємство ""ФАРМЕД""",33223332,З 2019.07.01 по 2019.07.15,"2457,33"
864f2e30-8f5f-4653-b82b-ea9e50fa7283,"Приватне підприємство ""ФАРМЕД""",33223332,З 2019.07.16 по 2019.07.31,"2223,58"
864f2e30-8f5f-4653-b82b-ea9e50fa7283,"Приватне підприємство ""ФАРМЕД""",33223332,З 2019.08.01 по 2019.08.15,"4661,86"
864f2e30-8f5f-4653-b82b-ea9e50fa7283,"Приватне підприємство ""ФАРМЕД""",33223332,З 2019.08.16 по 2019.08.31,"3688,85"
864f2e30-8f5f-4653-b82b-ea9e50fa7283,"Приватне підприємство ""ФАРМЕД""",33223332,З 2019.09.01 по 2019.09.15,"2138,55"
8665dd86-b3cc-42c6-85eb-9b00e2f789f2,"Товариство з обмеженою відповідальністю ""АЛТЕЯ ОА""",40873587,З 2019.04.01 по 2019.04.15,"960,45"
8665dd86-b3cc-42c6-85eb-9b00e2f789f2,"Товариство з обмеженою відповідальністю ""АЛТЕЯ ОА""",40873587,З 2019.04.16 по 2019.04.30,"12095,91"
8665dd86-b3cc-42c6-85eb-9b00e2f789f2,"Товариство з обмеженою відповідальністю ""АЛТЕЯ ОА""",40873587,З 2019.05.01 по 2019.05.15,"8337,34"
8665dd86-b3cc-42c6-85eb-9b00e2f789f2,"Товариство з обмеженою відповідальністю ""АЛТЕЯ ОА""",40873587,З 2019.05.16 по 2019.05.31,"10203,51"
8665dd86-b3cc-42c6-85eb-9b00e2f789f2,"Товариство з обмеженою відповідальністю ""АЛТЕЯ ОА""",40873587,З 2019.06.01 по 2019.06.15,"10715,87"
8665dd86-b3cc-42c6-85eb-9b00e2f789f2,"Товариство з обмеженою відповідальністю ""АЛТЕЯ ОА""",40873587,З 2019.06.16 по 2019.06.30,"6906,52"
8665dd86-b3cc-42c6-85eb-9b00e2f789f2,"Товариство з обмеженою відповідальністю ""АЛТЕЯ ОА""",40873587,З 2019.07.01 по 2019.07.15,"9611,79"
8665dd86-b3cc-42c6-85eb-9b00e2f789f2,"Товариство з обмеженою відповідальністю ""АЛТЕЯ ОА""",40873587,З 2019.07.16 по 2019.07.31,"10697,38"
8665dd86-b3cc-42c6-85eb-9b00e2f789f2,"Товариство з обмеженою відповідальністю ""АЛТЕЯ ОА""",40873587,З 2019.08.01 по 2019.08.15,"8083,82"
8665dd86-b3cc-42c6-85eb-9b00e2f789f2,"Товариство з обмеженою відповідальністю ""АЛТЕЯ ОА""",40873587,З 2019.08.16 по 2019.08.31,"5422,98"
8665dd86-b3cc-42c6-85eb-9b00e2f789f2,"Товариство з обмеженою відповідальністю ""АЛТЕЯ ОА""",40873587,З 2019.09.01 по 2019.09.15,"4961,13"
86ccf452-b68c-4f9d-ae19-827c849c2b73,"Комунальне підприємство  ""Шаргородська центральна районна аптека""",33534067,З 2019.04.01 по 2019.04.15,"6429,38"
86ccf452-b68c-4f9d-ae19-827c849c2b73,"Комунальне підприємство  ""Шаргородська центральна районна аптека""",33534067,З 2019.04.16 по 2019.04.30,"17856,41"
86ccf452-b68c-4f9d-ae19-827c849c2b73,"Комунальне підприємство  ""Шаргородська центральна районна аптека""",33534067,З 2019.05.01 по 2019.05.15,"15022,40"
86ccf452-b68c-4f9d-ae19-827c849c2b73,"Комунальне підприємство  ""Шаргородська центральна районна аптека""",33534067,З 2019.05.16 по 2019.05.31,"27508,13"
86ccf452-b68c-4f9d-ae19-827c849c2b73,"Комунальне підприємство  ""Шаргородська центральна районна аптека""",33534067,З 2019.06.01 по 2019.06.15,"16916,29"
86ccf452-b68c-4f9d-ae19-827c849c2b73,"Комунальне підприємство  ""Шаргородська центральна районна аптека""",33534067,З 2019.06.16 по 2019.06.30,"26755,77"
86ccf452-b68c-4f9d-ae19-827c849c2b73,"Комунальне підприємство  ""Шаргородська центральна районна аптека""",33534067,З 2019.07.01 по 2019.07.15,"19674,10"
86ccf452-b68c-4f9d-ae19-827c849c2b73,"Комунальне підприємство  ""Шаргородська центральна районна аптека""",33534067,З 2019.07.16 по 2019.07.31,"19407,33"
86ccf452-b68c-4f9d-ae19-827c849c2b73,"Комунальне підприємство  ""Шаргородська центральна районна аптека""",33534067,З 2019.08.01 по 2019.08.15,"18562,63"
86ccf452-b68c-4f9d-ae19-827c849c2b73,"Комунальне підприємство  ""Шаргородська центральна районна аптека""",33534067,З 2019.08.16 по 2019.08.31,"14872,77"
86ccf452-b68c-4f9d-ae19-827c849c2b73,"Комунальне підприємство  ""Шаргородська центральна районна аптека""",33534067,З 2019.09.01 по 2019.09.15,"16828,82"
876fcd10-98d5-425d-b2d4-df6bb3c91ead,Фізична особа-підприємець КОМІНКО ЛАРИСА МИКИТІВНА,----------,З 2019.04.01 по 2019.04.15,"4718,83"
876fcd10-98d5-425d-b2d4-df6bb3c91ead,Фізична особа-підприємець КОМІНКО ЛАРИСА МИКИТІВНА,----------,З 2019.04.16 по 2019.04.30,"19500,39"
876fcd10-98d5-425d-b2d4-df6bb3c91ead,Фізична особа-підприємець КОМІНКО ЛАРИСА МИКИТІВНА,----------,З 2019.05.01 по 2019.05.15,"22832,87"
876fcd10-98d5-425d-b2d4-df6bb3c91ead,Фізична особа-підприємець КОМІНКО ЛАРИСА МИКИТІВНА,----------,З 2019.05.16 по 2019.05.31,"21409,36"
876fcd10-98d5-425d-b2d4-df6bb3c91ead,Фізична особа-підприємець КОМІНКО ЛАРИСА МИКИТІВНА,----------,З 2019.06.01 по 2019.06.15,"13368,82"
876fcd10-98d5-425d-b2d4-df6bb3c91ead,Фізична особа-підприємець КОМІНКО ЛАРИСА МИКИТІВНА,----------,З 2019.06.16 по 2019.06.30,"20642,49"
876fcd10-98d5-425d-b2d4-df6bb3c91ead,Фізична особа-підприємець КОМІНКО ЛАРИСА МИКИТІВНА,----------,З 2019.07.01 по 2019.07.15,"19968,48"
876fcd10-98d5-425d-b2d4-df6bb3c91ead,Фізична особа-підприємець КОМІНКО ЛАРИСА МИКИТІВНА,----------,З 2019.07.16 по 2019.07.31,"25130,28"
876fcd10-98d5-425d-b2d4-df6bb3c91ead,Фізична особа-підприємець КОМІНКО ЛАРИСА МИКИТІВНА,----------,З 2019.08.01 по 2019.08.15,"12565,31"
